"County Name","District Name","School Name","BEDS CODE",Enrollment,"School Type","Homicide with weapon(s)","Homicide Without Weapon(s)","Focible Sex Offense With Weapon(s)","Forcible Sex Offenses Without Weapon(s)","Other Sex offenses With Weapon(s)","Other Sex offenses Without Weapon(s)","Robbery With Weapon(s)","Robbery Without Weapon(s)","Assault With Serious Physical Injury With Weapon(s)","Assault With Serious Physical Injury Without Weapon(s)","Arson With Weapon(s)","Kidnapping With Weapon(s)","Kidnapping Without Weapon(s)","Assault with Physical Injury With Weapon(s)","Assault with Physical Injury Without Weapon(s)","Reckless Endangerment With Weapon(s)","Reckless Endangerment Without Weapon(s)","Minor Altercations With Weapon(s)","Minor Altercations Without Weapon(s)","Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)","Burglary With Weapon(s)","Burglary Without Weapon(s)","Criminal Mischief With Weapon(s)","Criminal Mischief Without Weapon(s)","Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)","Bomb Threat","False Alarm","Riot With Weapon(s)","Riot Without Weapon(s)","Weapon Possession Through Screening","Weapon Possession Under Other Circumstances","Use Possession or Sale of Drugs","Use Possession or Sale of Alcohol","Other Disruptive Incidents"
WARREN,"Queensbury Union Free School District","Queensbury Elementary School",630902030001,1096,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WARREN,"Queensbury Union Free School District","Queensbury Middle School",630902030003,916,Public,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,15,0,36,0,0,0,1,0,0,2,0,0,0,0,0,2,1,67
WARREN,"Queensbury Union Free School District","Queensbury Senior High School",630902030002,1293,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,1,21
WARREN,"Queensbury Union Free School District","William H Barton Intermediate School",630902030004,602,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
WARREN,"Warrensburg Central School District","Warrensburg Elementary School",631201040002,458,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,24
WARREN,"Warrensburg Central School District","Warrensburg Junior-Senior High School",631201040001,463,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,3,0,0,0,2,0,4,0,0,0,0,0,7,2,0,24
WASHINGTON,"Argyle Central School District","Argyle Elementary School",640101040002,329,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
WASHINGTON,"Argyle Central School District","Argyle Junior/Senior High School",640101040001,361,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,1,87
WASHINGTON,"Cambridge Central School District","Cambridge Elementary School",641610040002,488,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,"Cambridge Central School District","Cambridge Junior-Senior High School",641610040003,566,Public,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,1,0,3,0,10,0,0,0,6,0,2,0,0,0,0,0,1,1,1,47
WASHINGTON,"Fort Ann Central School District","Fort Ann Central School",640502040001,586,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,24,0,0,0,2,0,0,0,0,0,0,0,0,1,1,69
WASHINGTON,"Fort Edward Union Free School District","Fort Edward School",640601020001,533,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WASHINGTON,"Granville Central School District","Granville Elementary School",640701040004,388,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,"Granville Central School District","Granville Junior-Senior High School",640701040003,737,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,33,0,8,0,0,0,0,0,5,0,0,0,0,0,2,3,0,47
WASHINGTON,"Granville Central School District","Mary J Tanner School",640701040002,248,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
WASHINGTON,"Greenwich Central School District","Greenwich Elementary School",640801040003,571,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WASHINGTON,"Greenwich Central School District","Greenwich Junior-Senior High School",640801040002,557,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
WASHINGTON,"Hartford Central School District","Hartford Central School",641001040001,560,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,2,0,0,0,0,2,4,2
WASHINGTON,"Hudson Falls Central School District","Hudson Falls High School",641301060001,741,Public,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,17,0,18,0,6,0,1,0,1,0,6,0,0,0,0,0,1,13,3,79
WASHINGTON,"Hudson Falls Central School District","Hudson Falls Intermediate School",641301060004,325,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
WASHINGTON,"Hudson Falls Central School District","Hudson Falls Middle School",641301060002,560,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,80,0,46,0,0,0,1,0,0,0,0,0,0,0,3,0,0,68
WASHINGTON,"Hudson Falls Central School District","Hudson Falls Primary School",641301060005,516,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,"Hudson Falls Central School District","Margaret Murphy Kindergarten Center",641301060003,194,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,"Putnam Central School District","Putnam Central School",641401040001,43,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,"Salem Central School District","Salem Elementary School",641501040002,327,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,"Salem Central School District","Salem High School",641501040001,376,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,23,1,10,0,0,0,2,0,0,1,0,0,0,0,0,1,1,162
WASHINGTON,"Whitehall Central School District","Whitehall Elementary School",641701060001,440,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
WASHINGTON,"Whitehall Central School District","Whitehall Junior-Senior High School",641701060002,418,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,5,0,0,0,10,0,1,0,0,0,0,0,0,0,0,34
WAYNE,"Clyde-Savannah Central School District","Clyde Elementary School",650301040002,372,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Clyde-Savannah Central School District","Clyde Junior-Senior High School",650301040003,475,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,11,0,19,0,0,0,0,0,10,0,0,0,0,0,1,3,1,15
WAYNE,"Clyde-Savannah Central School District","Savannah Elementary School",650301040001,140,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
WAYNE,"Gananda Central School District","Gananda Middle School",650902040003,288,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
WAYNE,"Gananda Central School District","Richard Mann Elementary School",650902040002,538,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Gananda Central School District","Ruben A Cirillo High School",650902040001,339,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22
WAYNE,"Lyons Central School District","Lyons Elementary School",650501040001,518,Public,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Lyons Central School District","Lyons Middle School",650501040003,159,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,19,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18
WAYNE,"Lyons Central School District","Lyons Senior High School",650501040002,332,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29,0,3,0,0,0,0,0,6,0,3,0,0,0,1,0,0,58
WAYNE,"Marion Central School District","Marion Elementary School",650701040001,506,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
WAYNE,"Marion Central School District","Marion Junior-Senior High School",650701040002,558,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,25,0,24,0,0,0,0,0,1,1,0,0,0,0,3,3,0,1
WAYNE,"Newark Central School District","Lincoln Elementary School",650101060003,224,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
WAYNE,"Newark Central School District","Newark Middle School",650101060005,551,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,0,21,0,0,0,3,0,3,1,1,0,0,0,5,1,0,206
WAYNE,"Newark Central School District","Newark Senior High School",650101060006,866,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,11,0,0,0,13,0,4,0,0,0,0,0,2,3,2,219
WAYNE,"Newark Central School District","Norman R Kelley Intermediate School",650101060002,489,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
WAYNE,"Newark Central School District","Perkins Elementary School",650101060001,309,Public,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"North Rose-Wolcott Central School District","Florentine Hendrick Elementary School",651501060001,309,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WAYNE,"North Rose-Wolcott Central School District","North Rose Elementary School",651501060002,313,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,20,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
WAYNE,"North Rose-Wolcott Central School District","North Rose-Wolcott High School",651501060005,524,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,22,0,10,0,0,0,0,0,1,0,0,0,0,0,1,4,1,43
WAYNE,"North Rose-Wolcott Central School District","North Rose-Wolcott Middle School",651501060004,364,Public,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
WAYNE,"Palmyra-Macedon Central School District","Macedon Elementary School",650901060002,468,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WAYNE,"Palmyra-Macedon Central School District","Palmyra Elementary School",650901060003,450,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Palmyra-Macedon Central School District","Palmyra-Macedon Middle School",650901060004,500,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
WAYNE,"Palmyra-Macedon Central School District","Palmyra-Macedon Senior High School",650901060001,701,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,2,0,1,0,0,0,0,0,1,0,1,3
WAYNE,"Red Creek Central School District","Margaret W Cuyler Elementary School",651503040002,462,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28,0,27,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0
WAYNE,"Red Creek Central School District","Red Creek High School",651503040003,351,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5
WAYNE,"Red Creek Central School District","Red Creek Middle School",651503040004,246,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,2,1,0,0,0,0,2,2,0,1
WAYNE,"Sodus Central School District","Sodus High School",651201060003,357,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,12,0,45,0,0,0,2,0,3,0,0,0,0,0,1,2,2,22
WAYNE,"Sodus Central School District","Sodus Intermediate School",651201060002,260,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,4,0,0,0,2,0,2,0,0,0,0,0,0,2,0,4
WAYNE,"Sodus Central School District","Sodus Middle School",651201060004,335,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,3,0,34,0,13,0,0,0,2,0,5,0,0,0,0,0,1,1,2,22
WAYNE,"Sodus Central School District","Sodus Primary School",651201060001,391,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
WAYNE,"Wayne Central School District","Freewill Elementary School",650801060006,368,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
WAYNE,"Wayne Central School District","Ontario Elementary School",650801060001,393,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
WAYNE,"Wayne Central School District","Ontario Primary School",650801060004,335,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Wayne Central School District","Wayne Central Middle School",650801060005,629,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,6,0,0,0,0,0,0,1,0,80
WAYNE,"Wayne Central School District","Wayne Senior High School",650801060003,936,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,0,14,0,1,0,1,0,10,0,0,0,0,0,4,6,3,264
WAYNE,"Williamson Central School District","Williamson Elementary School",651402040003,452,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,"Williamson Central School District","Williamson Middle School",651402040001,393,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAYNE,"Williamson Central School District","Williamson Senior High School",651402040002,424,Public,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,24,0,7,0,0,0,0,0,1,0,0,0,0,0,2,2,0,34
WESTCHESTER,"Abbott Union Free School District","Abbott School",660413020002,98,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
WESTCHESTER,"Ardsley Union Free School District","Ardsley High School",660405030001,769,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,18,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5
WESTCHESTER,"Ardsley Union Free School District","Ardsley Middle School",660405030002,740,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,17
WESTCHESTER,"Ardsley Union Free School District","Concord Road Elementary School",660405030003,793,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Bedford Central School District","Bedford Hills Elementary School",660102060002,359,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Bedford Central School District","Bedford Village Elementary School",660102060001,469,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
WESTCHESTER,"Bedford Central School District","Fox Lane High School",660102060006,1292,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,20,0,0,0,1,0,5,0,0,0,0,0,1,7,4,0
WESTCHESTER,"Bedford Central School District","Fox Lane Middle School",660102060005,1004,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,13,0,0,0,1,0,5,0,0,0,0,0,0,1,0,9
WESTCHESTER,"Bedford Central School District","Mount Kisco Elementary School",660102060003,499,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WESTCHESTER,"Bedford Central School District","Pound Ridge Elementary School",660102060004,409,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
WESTCHESTER,"Bedford Central School District","West Patent Elementary School",660102060007,339,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
WESTCHESTER,"Blind Brook-Rye Union Free School District","Blind Brook High School",661905020002,389,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
WESTCHESTER,"Blind Brook-Rye Union Free School District","Blind Brook-Rye Middle School",661905020003,318,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Blind Brook-Rye Union Free School District","Bruno M Ponterio Ridge Street School",661905020001,781,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Briarcliff Manor Union Free School District","Briarcliff High School",661402020002,657,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,1,0,7,0,0,0,0,0,1,1,0,15
WESTCHESTER,"Briarcliff Manor Union Free School District","Briarcliff Middle School",661402020004,387,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
WESTCHESTER,"Briarcliff Manor Union Free School District","Todd Elementary School",661402020001,737,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WESTCHESTER,"Bronxville Union Free School District","Bronxville Elementary School",660303030003,691,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WESTCHESTER,"Bronxville Union Free School District","Bronxville High School",660303030002,474,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
WESTCHESTER,"Bronxville Union Free School District","Bronxville Middle School",660303030004,378,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Byram Hills Central School District","Byram Hills High School",661201060006,803,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
WESTCHESTER,"Byram Hills Central School District","Coman Hill School",661201060002,671,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Byram Hills Central School District","H C Crittenden Middle School",661201060007,641,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Byram Hills Central School District","Wampus School",661201060005,693,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Chappaqua Central School District","Douglas G Grafflin School",661004060001,541,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Chappaqua Central School District","Horace Greeley High School",661004060004,1349,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,15,7,10
WESTCHESTER,"Chappaqua Central School District","Roaring Brook School",661004060002,540,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Chappaqua Central School District","Robert E Bell School",661004060003,638,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
WESTCHESTER,"Chappaqua Central School District","Seven Bridges Middle School",661004060006,620,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
WESTCHESTER,"Chappaqua Central School District","Westorchard School",661004060005,525,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Croton-Harmon Union Free School District","Carrie E Tompkins School",660202030001,650,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Croton-Harmon Union Free School District","Croton-Harmon Senior High School",660202030003,505,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,13
WESTCHESTER,"Croton-Harmon Union Free School District","Pierre Van Cortlandt School",660202030002,551,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,12
WESTCHESTER,"Dobbs Ferry Union Free School District","Dobbs Ferry High School",660403030002,452,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
WESTCHESTER,"Dobbs Ferry Union Free School District","Dobbs Ferry Middle School",660403030003,326,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,7
WESTCHESTER,"Dobbs Ferry Union Free School District","Springhurst Elementary School",660403030001,657,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Eastchester Union Free School District","Anne Hutchinson School",660301030001,451,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Eastchester Union Free School District","Eastchester Middle School",660301030005,684,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
WESTCHESTER,"Eastchester Union Free School District","Eastchester Senior High School",660301030006,836,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,3,2,0,74
WESTCHESTER,"Eastchester Union Free School District","Greenvale School",660301030003,512,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Eastchester Union Free School District","Waverly Early Childhood Center",660301030004,469,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Edgemont Union Free School District","Edgemont Junior-Senior High School",660406030003,919,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
WESTCHESTER,"Edgemont Union Free School District","Greenville School",660406030001,503,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Edgemont Union Free School District","Seely Place School",660406030002,499,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Elmsford Union Free School District","Alexander Hamilton High School",660409020003,458,Public,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,11,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,48
WESTCHESTER,"Elmsford Union Free School District","Alice E Grady Elementary School",660409020002,328,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Elmsford Union Free School District","Carl L Dixson Elementary School",660409020001,199,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Greenburgh Central School District","Early Childhood Program",660407060006,168,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Greenburgh Central School District","Highview School",660407060009,236,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WESTCHESTER,"Greenburgh Central School District","Lee F Jackson School",660407060001,255,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTCHESTER,"Greenburgh Central School District","Richard J Bailey School",660407060003,387,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,27
